date,airport,direction,time,destination,flight,airline,airline_source,duration,page_date_verified,scraped_at
2026-02-19,BKK,arrival,06:30,HYD Hyderabad,TG330,Thai Airways,text,3h 30m,True,2026-02-10T19:28:14.387275
2026-02-19,BKK,arrival,06:30,PVG Shanghai,VZ3525,Vietjet Thailand,text,5h 0m,True,2026-02-10T19:28:14.467087
2026-02-19,BKK,arrival,06:40,DOH Doha,QR838,Qatar Airways,text,6h 35m,True,2026-02-10T19:28:14.553197
2026-02-19,BKK,arrival,06:40,BOM Mumbai,VZ761,Vietjet Thailand,text,4h 15m,True,2026-02-10T19:28:14.640253
2026-02-19,BKK,arrival,06:45,MCT Muscat,WY817,Oman Air,text,5h 40m,True,2026-02-10T19:28:14.726658
2026-02-19,BKK,arrival,06:50,AMD Ahmedabad,TG344,Thai Airways,text,4h 15m,True,2026-02-10T19:28:14.808007
2026-02-19,BKK,arrival,06:55,RUN Saint Denis de la Reunion,UU887,Air Austral,text,7h 55m,True,2026-02-10T19:28:14.897828
2026-02-19,BKK,arrival,07:10,AUH Abu Dhabi,EY402,Etihad,text,6h 15m,True,2026-02-10T19:28:14.981859
2026-02-19,BKK,arrival,07:10,SHJ Sharjah,G9821,Air Arabia,text,6h 15m,True,2026-02-10T19:28:15.067883
2026-02-19,BKK,arrival,07:30,CDG Paris,AF196,Air France,text,11h 10m,True,2026-02-10T19:28:15.161634
2026-02-19,BKK,arrival,07:30,MCT Muscat,OV463,Salam Air,text,6h 0m,True,2026-02-10T19:28:15.244666
2026-02-19,BKK,arrival,07:35,DXB Dubai,EK374,Emirates,text,6h 0m,True,2026-02-10T19:28:15.329011
2026-02-19,BKK,arrival,07:50,DEL Delhi,AI2336,Air India,text,4h 20m,True,2026-02-10T19:28:15.413804
2026-02-19,BKK,arrival,07:55,CNX Chiang Mai,VZ2105,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:28:15.505152
2026-02-19,BKK,arrival,08:10,FCO Rome,AZ758,ITA Airways,text,11h 0m,True,2026-02-10T19:28:15.589807
2026-02-19,BKK,arrival,08:15,USM Koh Samui,PG102,Bangkok Airways,text,1h 15m,True,2026-02-10T19:28:15.672310
2026-02-19,BKK,arrival,08:15,SIN Singapore,TR608,Scoot,text,2h 35m,True,2026-02-10T19:28:15.757516
2026-02-19,BKK,arrival,08:20,CAN Guangzhou,9C8893,Spring Airlines,text,3h 5m,True,2026-02-10T19:28:15.840542
2026-02-19,BKK,arrival,08:20,CNX Chiang Mai,FD4101,Thai AirAsia,text,1h 15m,True,2026-02-10T19:28:15.924636
2026-02-19,BKK,arrival,08:20,SVO Moscow,SU270,Aeroflot,text,9h 5m,True,2026-02-10T19:28:16.006319
2026-02-19,BKK,arrival,08:25,SIN Singapore,SQ706,Singapore Airlines,text,2h 25m,True,2026-02-10T19:28:16.096253
2026-02-19,BKK,arrival,08:25,BOM Mumbai,TG352,Thai Airways,text,4h 15m,True,2026-02-10T19:28:16.180424
2026-02-19,BKK,arrival,08:35,RGN Yangon,UB19,Myanmar National Airlines,text,1h 25m,True,2026-02-10T19:28:16.261763
2026-02-19,BKK,arrival,08:40,IST Istanbul,TK64,Turkish Airlines,text,8h 55m,True,2026-02-10T19:28:16.343752
2026-02-19,BKK,arrival,08:50,USM Koh Samui,PG110,Bangkok Airways,text,1h 35m,True,2026-02-10T19:28:16.440156
2026-02-19,BKK,arrival,08:50,PEN Penang,TG426,Thai Airways,text,1h 45m,True,2026-02-10T19:28:16.526909
2026-02-19,BKK,arrival,08:55,VTE Vientiane,QV441,Lao Airlines,text,1h 15m,True,2026-02-10T19:28:16.611656
2026-02-19,BKK,arrival,09:00,DEL Delhi,TG332,Thai Airways,text,4h 0m,True,2026-02-10T19:28:16.713886
2026-02-19,BKK,arrival,09:00,HKT Phuket,VZ317,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:28:16.806334
2026-02-19,BKK,arrival,09:10,BLR Bengaluru,6E1055,IndiGo,text,3h 55m,True,2026-02-10T19:28:16.896324
2026-02-19,BKK,arrival,09:10,USM Koh Samui,PG104,Bangkok Airways,text,1h 15m,True,2026-02-10T19:28:16.987627
2026-02-19,BKK,arrival,09:15,RGN Yangon,8M335,MAI,text,1h 20m,True,2026-02-10T19:28:17.077401
2026-02-19,BKK,arrival,09:15,CDG Paris,AF198,Air France,text,11h 10m,True,2026-02-10T19:28:17.177193
2026-02-19,BKK,arrival,09:15,NST Nakhon Si Thammarat,VZ331,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:28:17.269284
2026-02-19,BKK,arrival,09:20,BAH Bahrain,GF152,Gulf Air,text,6h 35m,True,2026-02-10T19:28:17.358497
2026-02-19,BKK,arrival,09:20,HKT Phuket,PG270,Bangkok Airways,text,1h 35m,True,2026-02-10T19:28:17.491530
2026-02-19,BKK,arrival,09:20,IKT Irkutsk,SU658,Aeroflot,text,6h 35m,True,2026-02-10T19:28:17.595150
2026-02-19,BKK,arrival,09:25,KKC Khon Kaen,TG41,Thai Airways,text,1h 0m,True,2026-02-10T19:28:17.732789
2026-02-19,BKK,arrival,09:30,KTI Phnom Penh,K6722,Air Cambodia,text,1h 10m,True,2026-02-10T19:28:17.820796
2026-02-19,BKK,arrival,09:35,MFM Macau,NX996,Air Macau,text,2h 55m,True,2026-02-10T19:28:17.903102
2026-02-19,BKK,arrival,09:35,SIN Singapore,TG402,Thai Airways,text,2h 20m,True,2026-02-10T19:28:18.009923
2026-02-19,BKK,arrival,09:35,UTH Udon Thani,TG3,Thai Airways,text,1h 5m,True,2026-02-10T19:28:18.095928
2026-02-19,BKK,arrival,09:40,HKG Hong Kong,TG603,Thai Airways,text,2h 45m,True,2026-02-10T19:28:18.171447
2026-02-19,BKK,arrival,09:45,USM Koh Samui,PG106,Bangkok Airways,text,1h 15m,True,2026-02-10T19:28:18.244521
2026-02-19,BKK,arrival,09:45,UBP Ubon Ratchathani,TG21,Thai Airways,text,1h 5m,True,2026-02-10T19:28:18.317584
2026-02-19,BKK,arrival,09:45,KKC Khon Kaen,VZ211,Vietjet Thailand,text,1h 5m,True,2026-02-10T19:28:18.394954
2026-02-19,BKK,arrival,09:50,BOM Mumbai,6E1051,IndiGo,text,4h 25m,True,2026-02-10T19:28:18.477455
2026-02-19,BKK,arrival,09:50,VIE Vienna,BR62,EVA Air,text,9h 55m,True,2026-02-10T19:28:18.559218
2026-02-19,BKK,arrival,09:50,TPE Taipei,CI833,China Airlines,text,3h 50m,True,2026-02-10T19:28:18.647803
2026-02-19,BKK,arrival,09:50,UTH Udon Thani,FD4351,Thai AirAsia,text,1h 10m,True,2026-02-10T19:28:18.730635
2026-02-19,BKK,arrival,09:50,NNG Nanning,GX8909,GX Airlines,text,2h 20m,True,2026-02-10T19:28:18.813630
2026-02-19,BKK,arrival,09:55,HKG Hong Kong,UO704,HK Express,text,3h 5m,True,2026-02-10T19:28:18.895992
2026-02-19,BKK,arrival,09:55,CEI Chiang Rai,VZ131,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:28:18.979775
2026-02-19,BKK,arrival,09:55,CNX Chiang Mai,VZ101,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:28:19.064568
2026-02-19,BKK,arrival,10:00,MNL Manila,5J929,Cebu Pacific,text,3h 40m,True,2026-02-10T19:28:19.155611
2026-02-19,BKK,arrival,10:00,CEI Chiang Rai,FD4151,Thai AirAsia,text,1h 20m,True,2026-02-10T19:28:19.255835
2026-02-19,BKK,arrival,10:00,KBV Krabi,FD4403,Thai AirAsia,text,1h 25m,True,2026-02-10T19:28:19.364532
2026-02-19,BKK,arrival,10:00,SVX Yekaterinburg,SU652,Aeroflot,text,8h 30m,True,2026-02-10T19:28:19.464204
2026-02-19,BKK,arrival,10:05,HAK Haikou,HU7939,Hainan Airlines,text,2h 25m,True,2026-02-10T19:28:19.549649
2026-02-19,BKK,arrival,10:05,AMS Amsterdam,KL843,KLM,text,11h 5m,True,2026-02-10T19:28:19.632675
2026-02-19,BKK,arrival,10:05,KWI Kuwait,KU411,Kuwait Airways,text,6h 40m,True,2026-02-10T19:28:19.716519
2026-02-19,BKK,arrival,10:10,CAN Guangzhou,CZ357,China Southern,text,3h 5m,True,2026-02-10T19:28:19.819842
2026-02-19,BKK,arrival,10:10,THS Sukhothai,PG212,Bangkok Airways,text,1h 20m,True,2026-02-10T19:28:19.911766
2026-02-19,BKK,arrival,10:15,KUL Kuala Lumpur,MH784,Malaysia Airlines,text,2h 15m,True,2026-02-10T19:28:20.007594
2026-02-19,BKK,arrival,10:15,SGN Ho Chi Minh City,VN601,Vietnam Airlines,text,1h 35m,True,2026-02-10T19:28:20.093401
2026-02-19,BKK,arrival,10:20,MDL Mandalay,8M337,MAI,text,1h 50m,True,2026-02-10T19:28:20.182260
2026-02-19,BKK,arrival,10:20,XIY Xian,9C6299,Spring Airlines,text,4h 10m,True,2026-02-10T19:28:20.267323
2026-02-19,BKK,arrival,10:20,HDY Hat Yai,TG260,Thai Airways,text,1h 35m,True,2026-02-10T19:28:20.346815
2026-02-19,BKK,arrival,10:25,IKT Irkutsk,S76307,S7 Airlines,text,6h 20m,True,2026-02-10T19:28:20.434511
2026-02-19,BKK,arrival,10:25,HKT Phuket,VZ315,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:28:20.541299
2026-02-19,BKK,arrival,10:25,KBV Krabi,VZ341,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:28:20.639960
2026-02-19,BKK,arrival,10:25,LGW London,Z0791,Norse Atlantic UK,text,11h 25m,True,2026-02-10T19:28:20.732532
2026-02-19,BKK,arrival,10:30,SHJ Sharjah,G9823,Air Arabia,text,6h 15m,True,2026-02-10T19:28:20.827758
2026-02-19,BKK,arrival,10:30,KTI Phnom Penh,KR701,Cambodia Airways,text,1h 15m,True,2026-02-10T19:28:20.910453
2026-02-19,BKK,arrival,10:30,USM Koh Samui,PG108,Bangkok Airways,text,1h 30m,True,2026-02-10T19:28:20.993462
2026-02-19,BKK,arrival,10:35,USM Koh Samui,PG122,Bangkok Airways,text,1h 15m,True,2026-02-10T19:28:21.077838
2026-02-19,BKK,arrival,10:35,TPE Taipei,TG637,Thai Airways,text,3h 55m,True,2026-02-10T19:28:21.167744
2026-02-19,BKK,arrival,10:40,HKG Hong Kong,CX705,Cathay Pacific,text,3h 10m,True,2026-02-10T19:28:21.253917
2026-02-19,BKK,arrival,10:40,CKG Chongqing,HU423,Hainan Airlines,text,3h 35m,True,2026-02-10T19:28:21.339234
2026-02-19,BKK,arrival,10:40,TDX Trat,PG302,Bangkok Airways,text,1h 0m,True,2026-02-10T19:28:21.421820
2026-02-19,BKK,arrival,10:40,HDY Hat Yai,VZ321,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:28:21.502951
2026-02-19,BKK,arrival,10:45,PVG Shanghai,9C8891,Spring Airlines,text,4h 50m,True,2026-02-10T19:28:21.599749
2026-02-19,BKK,arrival,10:45,TPE Taipei,BR75,EVA Air,text,4h 5m,True,2026-02-10T19:28:21.786017
2026-02-19,BKK,arrival,10:45,URT Surat Thani,FD4213,Thai AirAsia,text,1h 15m,True,2026-02-10T19:28:21.876450
2026-02-19,BKK,arrival,10:45,ZRH Zurich,LX180,SWISS,text,10h 45m,True,2026-02-10T19:28:21.964422
2026-02-19,BKK,arrival,10:45,SGN Ho Chi Minh City,VJ801,VietJet,text,1h 30m,True,2026-02-10T19:28:22.046125
2026-02-19,BKK,arrival,10:50,CNX Chiang Mai,TG103,Thai Airways,text,1h 25m,True,2026-02-10T19:28:22.127778
2026-02-19,BKK,arrival,10:50,KBV Krabi,TG242,Thai Airways,text,1h 25m,True,2026-02-10T19:28:22.215825
2026-02-19,BKK,arrival,10:50,SIN Singapore,TR606,Scoot,text,2h 30m,True,2026-02-10T19:28:22.301471
2026-02-19,BKK,arrival,10:55,SZX Shenzhen,CZ8075,China Southern,text,3h 20m,True,2026-02-10T19:28:22.392527
2026-02-19,BKK,arrival,10:55,SAI Siem Reap,TG589,Thai Airways,text,1h 5m,True,2026-02-10T19:28:22.487050
2026-02-19,BKK,arrival,11:00,CAN Guangzhou,9C7419,Spring Airlines,text,3h 0m,True,2026-02-10T19:28:22.591877
2026-02-19,BKK,arrival,11:00,KBV Krabi,PG262,Bangkok Airways,text,1h 25m,True,2026-02-10T19:28:22.680813
2026-02-19,BKK,arrival,11:00,CPH Copenhagen,SK973,SAS,text,11h 0m,True,2026-02-10T19:28:22.761005
2026-02-19,BKK,arrival,11:00,SIN Singapore,SQ708,Singapore Airlines,text,2h 45m,True,2026-02-10T19:28:22.846150
2026-02-19,BKK,arrival,11:05,CSX Changsha,MF8643,XiamenAir,text,3h 35m,True,2026-02-10T19:28:22.935090
2026-02-19,BKK,arrival,11:05,KTI Phnom Penh,TG587,Thai Airways,text,1h 20m,True,2026-02-10T19:28:23.015698
2026-02-19,BKK,arrival,11:10,TPE Taipei,BR67,EVA Air,text,4h 5m,True,2026-02-10T19:28:23.102688
2026-02-19,BKK,arrival,11:10,SZX Shenzhen,ZH309,Shenzhen Airlines,text,3h 0m,True,2026-02-10T19:28:23.195844
2026-02-19,BKK,arrival,11:15,HKG Hong Kong,CX717,Cathay Pacific,text,3h 5m,True,2026-02-10T19:28:23.295923
2026-02-19,BKK,arrival,11:15,XMN Xiamen,MF853,XiamenAir,text,3h 35m,True,2026-02-10T19:28:23.403055
2026-02-19,BKK,arrival,11:15,ICN Seoul,OZ743,Asiana,text,6h 5m,True,2026-02-10T19:28:23.489414
2026-02-19,BKK,arrival,11:15,USM Koh Samui,PG124,Bangkok Airways,text,1h 15m,True,2026-02-10T19:28:23.575891
2026-02-19,BKK,arrival,11:20,SAI Siem Reap,PG924,Bangkok Airways,text,1h 25m,True,2026-02-10T19:28:23.667565
2026-02-19,BKK,arrival,11:20,HKT Phuket,TG202,Thai Airways,text,1h 30m,True,2026-02-10T19:28:23.767997
2026-02-19,BKK,arrival,11:20,HAN Hanoi,VN611,Vietnam Airlines,text,2h 5m,True,2026-02-10T19:28:23.851346
2026-02-19,BKK,arrival,11:25,CAN Guangzhou,CZ8079,China Southern,text,3h 10m,True,2026-02-10T19:28:23.930583
2026-02-19,BKK,arrival,11:25,HKG Hong Kong,UA820,United,text,3h 5m,True,2026-02-10T19:28:24.022942
2026-02-19,BKK,arrival,11:25,UTH Udon Thani,VZ201,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:28:24.123833
2026-02-19,BKK,arrival,11:30,TPE Taipei,BR211,EVA Air,text,4h 5m,True,2026-02-10T19:28:24.217010
2026-02-19,BKK,arrival,11:35,HKT Phuket,FD4125,Thai AirAsia,text,1h 35m,True,2026-02-10T19:28:24.300375
2026-02-19,BKK,arrival,11:35,CNX Chiang Mai,PG216,Bangkok Airways,text,1h 25m,True,2026-02-10T19:28:24.384494
2026-02-19,BKK,arrival,11:40,SWA Jieyang,CZ8355,China Southern,text,3h 25m,True,2026-02-10T19:28:24.469166
2026-02-19,BKK,arrival,11:40,SGN Ho Chi Minh City,TG551,Thai Airways,text,1h 25m,True,2026-02-10T19:28:24.550669
2026-02-19,BKK,arrival,11:40,IST Istanbul,TK52,Turkish Airlines,text,9h 25m,True,2026-02-10T19:28:24.631668
2026-02-19,BKK,arrival,11:40,YCU Yuncheng,ZH281,Shenzhen Airlines,text,4h 25m,True,2026-02-10T19:28:24.714028
2026-02-19,BKK,arrival,11:45,AUH Abu Dhabi,EY404,Etihad,text,6h 25m,True,2026-02-10T19:28:24.810950
2026-02-19,BKK,arrival,11:45,CEI Chiang Rai,TG131,Thai Airways,text,1h 30m,True,2026-02-10T19:28:24.910668
2026-02-19,BKK,arrival,11:50,HGH Hangzhou,JD419,Capital Airlines,text,4h 35m,True,2026-02-10T19:28:24.998169
2026-02-19,BKK,arrival,11:50,HKT Phuket,PG272,Bangkok Airways,text,1h 35m,True,2026-02-10T19:28:25.084440
2026-02-19,BKK,arrival,11:50,HKT Phuket,VZ301,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:28:25.165671
2026-02-19,BKK,arrival,11:50,KTI Phnom Penh,VZ721,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:28:25.247017
2026-02-19,BKK,arrival,11:55,HKT Phuket,TG204,Thai Airways,text,1h 30m,True,2026-02-10T19:28:25.327141
2026-02-19,BKK,arrival,11:55,PVG Shanghai,TG663,Thai Airways,text,4h 40m,True,2026-02-10T19:28:25.415176
2026-02-19,BKK,arrival,12:00,MNL Manila,PR730,PAL,text,3h 35m,True,2026-02-10T19:28:25.505562
2026-02-19,BKK,arrival,12:05,MAA Chennai,6E1061,IndiGo,text,3h 40m,True,2026-02-10T19:28:25.605021
2026-02-19,BKK,arrival,12:05,HKG Hong Kong,CX615,Cathay Pacific,text,3h 10m,True,2026-02-10T19:28:25.704802
2026-02-19,BKK,arrival,12:05,DXB Dubai,EK384,Emirates,text,6h 0m,True,2026-02-10T19:28:25.789427
2026-02-19,BKK,arrival,12:05,HDY Hat Yai,FD4203,Thai AirAsia,text,1h 35m,True,2026-02-10T19:28:25.871283
2026-02-19,BKK,arrival,12:15,DOH Doha,QR834,Qatar Airways,text,6h 35m,True,2026-02-10T19:28:25.959190
2026-02-19,BKK,arrival,12:20,PVG Shanghai,MU541,China Eastern,text,4h 45m,True,2026-02-10T19:28:26.043533
2026-02-19,BKK,arrival,12:20,VIE Vienna,OS5,Austrian,text,10h 5m,True,2026-02-10T19:28:26.136922
2026-02-19,BKK,arrival,12:25,TSN Tianjin,MF8651,XiamenAir,text,5h 30m,True,2026-02-10T19:28:26.225184
2026-02-19,BKK,arrival,12:25,HAN Hanoi,TG561,Thai Airways,text,1h 50m,True,2026-02-10T19:28:26.321860
2026-02-19,BKK,arrival,12:25,DAD Da Nang,VZ965,Vietjet Thailand,text,1h 45m,True,2026-02-10T19:28:26.426116
2026-02-19,BKK,arrival,12:30,TFU Chengdu,CA465,Air China,text,3h 40m,True,2026-02-10T19:28:26.519516
2026-02-19,BKK,arrival,12:30,ADD Addis Ababa,ET628,Ethiopian,text,8h 35m,True,2026-02-10T19:28:26.608660
2026-02-19,BKK,arrival,12:35,TPE Taipei,BR201,EVA Air,text,3h 55m,True,2026-02-10T19:28:26.694420
2026-02-19,BKK,arrival,12:35,TPE Taipei,JX741,Starlux,text,4h 10m,True,2026-02-10T19:28:26.781867
2026-02-19,BKK,arrival,12:35,CMB Colombo,UL404,SriLankan Airlines,text,3h 35m,True,2026-02-10T19:28:26.869406
2026-02-19,BKK,arrival,12:40,CEI Chiang Rai,VZ139,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:28:26.956165
2026-02-19,BKK,arrival,12:40,URT Surat Thani,VZ351,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:28:27.050156
2026-02-19,BKK,arrival,12:45,TFU Chengdu,9C7501,Spring Airlines,text,3h 10m,True,2026-02-10T19:28:27.150179
2026-02-19,BKK,arrival,12:50,PVG Shanghai,9C7421,Spring Airlines,text,4h 45m,True,2026-02-10T19:28:27.246564
2026-02-19,BKK,arrival,12:50,PNQ Pune,IX242,Air India Express,text,4h 30m,True,2026-02-10T19:28:27.333847
2026-02-19,BKK,arrival,12:55,CAN Guangzhou,CZ8099,China Southern,text,3h 25m,True,2026-02-10T19:28:27.421805
2026-02-19,BKK,arrival,12:55,DXB Dubai,EK376,Emirates,text,6h 5m,True,2026-02-10T19:28:27.510097
2026-02-19,BKK,arrival,12:55,KKC Khon Kaen,TG43,Thai Airways,text,1h 0m,True,2026-02-10T19:28:27.601454
2026-02-19,BKK,arrival,13:00,SGN Ho Chi Minh City,VJ803,VietJet,text,1h 30m,True,2026-02-10T19:28:27.690231
2026-02-19,BKK,arrival,13:00,FUK Fukuoka,VZ811,Vietjet Thailand,text,6h 5m,True,2026-02-10T19:28:27.777535
2026-02-19,BKK,arrival,13:05,XIY Xian,9C6293,Spring Airlines,text,4h 20m,True,2026-02-10T19:28:27.876992
2026-02-19,BKK,arrival,13:05,TPE Taipei,CI831,China Airlines,text,4h 0m,True,2026-02-10T19:28:27.979218
2026-02-19,BKK,arrival,13:05,DOH Doha,QR836,Qatar Airways,text,6h 35m,True,2026-02-10T19:28:28.070707
2026-02-19,BKK,arrival,13:10,DAC Dhaka,BS217,US-Bangla Airlines,text,2h 50m,True,2026-02-10T19:28:28.156197
2026-02-19,BKK,arrival,13:10,CGK Jakarta,GA866,Garuda Indonesia,text,3h 40m,True,2026-02-10T19:28:28.243525
2026-02-19,BKK,arrival,13:10,SGN Ho Chi Minh City,VN605,Vietnam Airlines,text,1h 35m,True,2026-02-10T19:28:28.335299
2026-02-19,BKK,arrival,13:15,HEL Helsinki,AY143,Finnair,text,11h 20m,True,2026-02-10T19:28:28.421716
2026-02-19,BKK,arrival,13:20,FRA Frankfurt,DE2362,Condor,text,11h 5m,True,2026-02-10T19:28:28.510505
2026-02-19,BKK,arrival,13:20,HKT Phuket,TG206,Thai Airways,text,1h 30m,True,2026-02-10T19:28:28.591535
2026-02-19,BKK,arrival,13:20,RGN Yangon,TG302,Thai Airways,text,1h 25m,True,2026-02-10T19:28:28.688275
2026-02-19,BKK,arrival,13:20,PQC Phu Quoc,VZ981,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:28:28.785664
2026-02-19,BKK,arrival,13:25,NGB Ningbo,9C7431,Spring Airlines,text,4h 35m,True,2026-02-10T19:28:28.868484
2026-02-19,BKK,arrival,13:25,ICN Seoul,KE657,Korean Air,text,6h 10m,True,2026-02-10T19:28:28.951247
2026-02-19,BKK,arrival,13:25,KUL Kuala Lumpur,MH788,Malaysia Airlines,text,2h 10m,True,2026-02-10T19:28:29.037880
2026-02-19,BKK,arrival,13:25,OVB Novosibirsk,S75701,S7 Airlines,text,9h 55m,True,2026-02-10T19:28:29.128281
2026-02-19,BKK,arrival,13:30,NBO Nairobi,KQ886,Kenya Airways,text,9h 31m,True,2026-02-10T19:28:29.214766
2026-02-19,BKK,arrival,13:30,USM Koh Samui,PG132,Bangkok Airways,text,1h 15m,True,2026-02-10T19:28:29.305303
2026-02-19,BKK,arrival,13:30,ICN Seoul,TG659,Thai Airways,text,5h 55m,True,2026-02-10T19:28:29.396053
2026-02-19,BKK,arrival,13:30,KIX Osaka,VZ821,Vietjet Thailand,text,6h 35m,True,2026-02-10T19:28:29.501331
2026-02-19,BKK,arrival,13:35,BOM Mumbai,AI2354,Air India,text,4h 35m,True,2026-02-10T19:28:29.603407
2026-02-19,BKK,arrival,13:35,CNX Chiang Mai,PG224,Bangkok Airways,text,1h 25m,True,2026-02-10T19:28:29.681505
2026-02-19,BKK,arrival,13:35,CNX Chiang Mai,TG105,Thai Airways,text,1h 20m,True,2026-02-10T19:28:29.756623
2026-02-19,BKK,arrival,13:40,CNX Chiang Mai,FD4105,Thai AirAsia,text,1h 20m,True,2026-02-10T19:28:29.837785
2026-02-19,BKK,arrival,13:40,OVB Novosibirsk,SU650,Aeroflot,text,7h 10m,True,2026-02-10T19:28:29.920096
2026-02-19,BKK,arrival,13:40,RUH Riyadh,SV846,Saudia,text,7h 0m,True,2026-02-10T19:28:30.004151
2026-02-19,BKK,arrival,13:40,SGN Ho Chi Minh City,VU131,Vietravel Airlines,text,1h 35m,True,2026-02-10T19:28:30.087098
2026-02-19,BKK,arrival,13:45,FRA Frankfurt,TG923,Thai Airways,text,10h 50m,True,2026-02-10T19:28:30.177199
2026-02-19,BKK,arrival,13:45,SIN Singapore,TG404,Thai Airways,text,2h 20m,True,2026-02-10T19:28:30.271615
2026-02-19,BKK,arrival,13:50,NST Nakhon Si Thammarat,FD4232,Thai AirAsia,text,1h 15m,True,2026-02-10T19:28:30.360284
2026-02-19,BKK,arrival,13:50,TLV Tel Aviv-Yafo,LY83,El Al,text,11h 20m,True,2026-02-10T19:28:30.438323
2026-02-19,BKK,arrival,13:55,KKC Khon Kaen,FD4502,Thai AirAsia,text,0h 55m,True,2026-02-10T19:28:30.516980
2026-02-19,BKK,arrival,13:55,CNX Chiang Mai,VZ103,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:28:30.599282
2026-02-19,BKK,arrival,13:55,HKT Phuket,VZ305,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:28:30.682088
2026-02-19,BKK,arrival,14:00,SWA Jieyang,9C6193,Spring Airlines,text,3h 20m,True,2026-02-10T19:28:30.764843
2026-02-19,BKK,arrival,14:00,UBP Ubon Ratchathani,VZ221,Vietjet Thailand,text,1h 15m,True,2026-02-10T19:28:30.843975
2026-02-19,BKK,arrival,14:05,HKG Hong Kong,CX653,Cathay Pacific,text,3h 5m,True,2026-02-10T19:28:30.938180
2026-02-19,BKK,arrival,14:05,CAN Guangzhou,CZ5095,China Southern,text,3h 10m,True,2026-02-10T19:28:31.036252
2026-02-19,BKK,arrival,14:05,KMG Kunming,MU6087,China Eastern,text,2h 45m,True,2026-02-10T19:28:31.125119
2026-02-19,BKK,arrival,14:05,HAN Hanoi,VJ901,VietJet,text,1h 50m,True,2026-02-10T19:28:31.212295
2026-02-19,BKK,arrival,14:10,DEL Delhi,AI2355,Air India,text,4h 15m,True,2026-02-10T19:28:31.300485
2026-02-19,BKK,arrival,14:10,KUL Kuala Lumpur,TG416,Thai Airways,text,2h 5m,True,2026-02-10T19:28:31.388825
2026-02-19,BKK,arrival,14:20,PEK Beijing,HU429,Hainan Airlines,text,5h 20m,True,2026-02-10T19:28:31.476454
2026-02-19,BKK,arrival,14:25,CDG Paris,SB501,Aircalin,text,11h 35m,True,2026-02-10T19:28:31.561847
2026-02-19,BKK,arrival,14:25,HKG Hong Kong,TG601,Thai Airways,text,2h 40m,True,2026-02-10T19:28:31.651979
2026-02-19,BKK,arrival,14:30,DEL Delhi,6E1053,IndiGo,text,4h 15m,True,2026-02-10T19:28:31.746377
2026-02-19,BKK,arrival,14:30,CAN Guangzhou,CZ3081,China Southern,text,3h 5m,True,2026-02-10T19:28:31.845222
2026-02-19,BKK,arrival,14:30,NRT Tokyo,VZ831,Vietjet Thailand,text,7h 35m,True,2026-02-10T19:28:31.929979
2026-02-19,BKK,arrival,14:35,SIN Singapore,SQ710,Singapore Airlines,text,2h 30m,True,2026-02-10T19:28:32.021496
2026-02-19,BKK,arrival,14:35,HDY Hat Yai,VZ325,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:28:32.112012
2026-02-19,BKK,arrival,14:40,RGN Yangon,8M333,MAI,text,1h 20m,True,2026-02-10T19:28:32.199405
2026-02-19,BKK,arrival,14:45,LJG Lijiang,DR5041,Ruili Airlines,text,2h 45m,True,2026-02-10T19:28:32.285723
2026-02-19,BKK,arrival,14:45,SAI Siem Reap,PG906,Bangkok Airways,text,1h 25m,True,2026-02-10T19:28:32.376019
2026-02-19,BKK,arrival,14:45,ICN Seoul,TG657,Thai Airways,text,5h 55m,True,2026-02-10T19:28:32.482036
2026-02-19,BKK,arrival,14:45,HAN Hanoi,VN615,Vietnam Airlines,text,2h 5m,True,2026-02-10T19:28:32.594127
2026-02-19,BKK,arrival,14:50,PVG Shanghai,9C7279,Spring Airlines,text,4h 55m,True,2026-02-10T19:28:32.679634
2026-02-19,BKK,arrival,14:50,HKG Hong Kong,HX775,Hong Kong Airlines,text,3h 10m,True,2026-02-10T19:28:32.766716
2026-02-19,BKK,arrival,14:50,MUC Munich,LH772,Lufthansa,text,10h 30m,True,2026-02-10T19:28:32.849801
2026-02-19,BKK,arrival,14:55,NAW Narathiwat,FD4253,Thai AirAsia,text,1h 30m,True,2026-02-10T19:28:32.932264
2026-02-19,BKK,arrival,14:55,KMG Kunming,MU741,China Eastern,text,2h 40m,True,2026-02-10T19:28:33.014617
2026-02-19,BKK,arrival,15:00,DAC Dhaka,BG388,Biman,text,2h 45m,True,2026-02-10T19:28:33.098616
